gene_family,total_genomes,diazotroph_count,diazotroph_pct,is_pure
GF_02142,53,52,0.9811320754716981,True
GF_02143,55,54,0.9818181818181818,True
GF_02144,46,46,1.0,True
GF_02145,73,29,0.3972602739726027,False
GF_02146,42,42,1.0,True
GF_02147,63,60,0.9523809523809523,True
GF_02148,59,58,0.9830508474576272,True
GF_02149,59,58,0.9830508474576272,True
GF_02150,72,70,0.9722222222222222,True
GF_02151,58,56,0.9655172413793104,True
GF_02152,83,69,0.8313253012048193,False
GF_02153,267,122,0.45692883895131087,False
GF_02154,41,39,0.9512195121951219,True
GF_02155,43,43,1.0,True
GF_02156,67,63,0.9402985074626866,True
GF_02157,121,98,0.8099173553719008,False
GF_02158,47,46,0.9787234042553191,True
GF_02159,85,55,0.6470588235294118,False
GF_02160,42,41,0.9761904761904762,True
GF_02161,52,51,0.9807692307692307,True
GF_02162,308,118,0.38311688311688313,False
GF_02163,47,46,0.9787234042553191,True
GF_02164,68,63,0.9264705882352942,True
GF_02165,48,47,0.9791666666666666,True
GF_02166,120,103,0.8583333333333333,False
GF_02167,147,111,0.7551020408163265,False
GF_02168,56,55,0.9821428571428571,True
GF_02169,50,48,0.96,True
GF_02170,46,45,0.9782608695652174,True
GF_02171,60,54,0.9,True
GF_02172,80,78,0.975,True
GF_02173,50,49,0.98,True
GF_02174,58,57,0.9827586206896551,True
GF_02175,47,46,0.9787234042553191,True
GF_02176,84,80,0.9523809523809523,True
GF_02177,41,1,0.024390243902439025,True
GF_02178,60,48,0.8,False
GF_02179,119,68,0.5714285714285714,False
GF_02180,66,12,0.18181818181818182,False
GF_02181,449,131,0.29175946547884185,False
GF_02182,41,4,0.0975609756097561,True
GF_02183,172,105,0.6104651162790697,False
GF_02184,72,11,0.1527777777777778,False
GF_02185,52,7,0.1346153846153846,False
GF_02186,79,77,0.9746835443037974,True
GF_02187,57,55,0.9649122807017544,True
GF_02188,83,81,0.9759036144578314,True
GF_02189,54,53,0.9814814814814815,True
GF_02190,66,64,0.9696969696969697,True
GF_02191,64,63,0.984375,True
GF_02192,58,57,0.9827586206896551,True
GF_02193,48,46,0.9583333333333334,True
GF_02194,48,46,0.9583333333333334,True
GF_02195,61,59,0.9672131147540983,True
GF_02196,57,55,0.9649122807017544,True
GF_02197,62,57,0.9193548387096774,True
GF_02198,64,62,0.96875,True
GF_02199,67,65,0.9701492537313433,True
GF_02200,41,40,0.975609756097561,True
GF_02201,53,51,0.9622641509433962,True
GF_02202,77,75,0.974025974025974,True
GF_02203,84,82,0.9761904761904762,True
GF_02204,84,82,0.9761904761904762,True
GF_02205,131,86,0.6564885496183206,False
GF_02206,129,91,0.7054263565891473,False
GF_02207,46,43,0.9347826086956522,True
GF_02208,41,41,1.0,True
GF_02209,63,50,0.7936507936507936,False
GF_02210,42,41,0.9761904761904762,True
GF_02211,84,82,0.9761904761904762,True
GF_02212,136,92,0.6764705882352942,False
GF_02213,53,53,1.0,True
GF_02214,52,14,0.2692307692307692,False
GF_02215,42,5,0.11904761904761904,False
GF_02216,127,77,0.6062992125984252,False
GF_02217,173,101,0.5838150289017341,False
GF_02218,50,0,0.0,True
GF_02219,47,0,0.0,True
GF_02220,60,0,0.0,True
GF_02221,87,0,0.0,True
GF_02222,146,0,0.0,True
GF_02223,65,0,0.0,True
GF_02224,50,0,0.0,True
GF_02225,45,0,0.0,True
GF_02226,101,0,0.0,True
GF_02227,66,2,0.030303030303030304,True
GF_02228,117,0,0.0,True
GF_02229,52,0,0.0,True
GF_02230,106,3,0.02830188679245283,True
GF_02231,117,0,0.0,True
GF_02232,161,0,0.0,True
GF_02233,93,0,0.0,True
GF_02234,147,0,0.0,True
GF_02235,147,0,0.0,True
GF_02236,41,0,0.0,True
GF_02237,105,0,0.0,True
GF_02238,51,0,0.0,True
GF_02239,63,0,0.0,True
GF_02240,137,0,0.0,True
GF_02241,42,0,0.0,True
GF_02242,41,0,0.0,True
GF_02243,64,0,0.0,True
GF_02244,52,0,0.0,True
GF_02245,70,0,0.0,True
GF_02246,69,0,0.0,True
GF_02247,55,0,0.0,True
GF_02248,131,0,0.0,True
GF_02249,59,0,0.0,True
GF_02250,103,0,0.0,True
GF_02251,140,0,0.0,True
GF_02252,70,0,0.0,True
GF_02253,43,0,0.0,True
GF_02254,43,0,0.0,True
GF_02255,43,0,0.0,True
GF_02256,67,0,0.0,True
GF_02257,51,0,0.0,True
GF_02258,90,0,0.0,True
GF_02259,49,0,0.0,True
GF_02260,89,0,0.0,True
GF_02261,49,0,0.0,True
GF_02262,136,0,0.0,True
GF_02263,52,0,0.0,True
GF_02264,55,0,0.0,True
GF_02265,44,0,0.0,True
GF_02266,127,0,0.0,True
GF_02267,147,0,0.0,True
GF_02268,147,0,0.0,True
GF_02269,147,0,0.0,True
GF_02270,147,0,0.0,True
GF_02271,73,0,0.0,True
GF_02272,73,0,0.0,True
GF_02273,103,0,0.0,True
GF_02274,141,0,0.0,True
GF_02275,68,0,0.0,True
GF_02276,72,0,0.0,True
GF_02277,69,0,0.0,True
GF_02278,68,0,0.0,True
GF_02279,40,0,0.0,True
GF_02280,41,0,0.0,True
GF_02281,47,0,0.0,True
GF_02282,49,0,0.0,True
GF_02283,88,0,0.0,True
GF_02284,90,0,0.0,True
GF_02285,123,0,0.0,True
GF_02286,85,0,0.0,True
GF_02287,111,0,0.0,True
GF_02288,42,0,0.0,True
GF_02289,153,1,0.006535947712418301,True
GF_02290,65,0,0.0,True
GF_02291,119,0,0.0,True
GF_02292,51,0,0.0,True
GF_02293,75,0,0.0,True
GF_02294,125,0,0.0,True
GF_02295,82,19,0.23170731707317074,False
GF_02296,46,0,0.0,True
GF_02297,110,0,0.0,True
GF_02298,65,0,0.0,True
GF_02299,88,0,0.0,True
GF_02300,89,0,0.0,True
GF_02301,40,0,0.0,True
GF_02302,75,0,0.0,True
GF_02303,147,0,0.0,True
GF_02304,60,0,0.0,True
GF_02305,75,0,0.0,True
GF_02306,46,0,0.0,True
GF_02307,147,0,0.0,True
GF_02308,43,0,0.0,True
GF_02309,138,0,0.0,True
GF_02310,43,0,0.0,True
GF_02311,53,0,0.0,True
GF_02312,51,0,0.0,True
GF_02313,50,0,0.0,True
GF_02314,52,0,0.0,True
GF_02315,55,0,0.0,True
GF_02316,59,6,0.1016949152542373,False
GF_02317,119,0,0.0,True
GF_02318,133,0,0.0,True
GF_02319,105,0,0.0,True
GF_02320,73,0,0.0,True
GF_02321,104,0,0.0,True
GF_02322,44,0,0.0,True
GF_02323,150,3,0.02,True
GF_02324,75,0,0.0,True
GF_02325,50,0,0.0,True
GF_02326,71,0,0.0,True
GF_02327,88,0,0.0,True
GF_02328,51,0,0.0,True
GF_02329,71,0,0.0,True
GF_02330,108,0,0.0,True
GF_02331,40,0,0.0,True
GF_02332,295,116,0.39322033898305087,False
GF_02333,63,0,0.0,True
GF_02334,41,0,0.0,True
GF_02335,40,0,0.0,True
GF_02336,101,0,0.0,True
GF_02337,50,0,0.0,True
GF_02338,51,0,0.0,True
GF_02339,44,0,0.0,True
GF_02340,212,30,0.14150943396226415,False
GF_02341,52,0,0.0,True
GF_02342,74,0,0.0,True
GF_02343,72,0,0.0,True
GF_02344,70,0,0.0,True
GF_02345,168,2,0.011904761904761904,True
GF_02346,48,0,0.0,True
GF_02347,109,0,0.0,True
GF_02348,51,0,0.0,True
GF_02349,77,0,0.0,True
GF_02350,147,0,0.0,True
GF_02351,142,0,0.0,True
GF_02352,58,0,0.0,True
GF_02353,40,0,0.0,True
GF_02354,100,0,0.0,True
GF_02355,48,0,0.0,True
GF_02356,44,0,0.0,True
GF_02357,65,0,0.0,True
GF_02358,50,0,0.0,True
GF_02359,69,0,0.0,True
GF_02360,63,32,0.5079365079365079,False
GF_02361,61,37,0.6065573770491803,False
GF_02362,147,0,0.0,True
GF_02363,49,0,0.0,True
GF_02364,52,0,0.0,True
GF_02365,46,0,0.0,True
GF_02366,65,0,0.0,True
GF_02367,140,0,0.0,True
GF_02368,43,0,0.0,True
GF_02369,45,0,0.0,True
GF_02370,71,0,0.0,True
GF_02371,189,92,0.48677248677248675,False
GF_02372,52,15,0.28846153846153844,False
GF_02373,74,59,0.7972972972972973,False
GF_02374,42,12,0.2857142857142857,False
GF_02375,272,127,0.46691176470588236,False
GF_02376,74,9,0.12162162162162163,False
GF_02377,271,124,0.4575645756457565,False
GF_02378,86,84,0.9767441860465116,True
GF_02379,121,100,0.8264462809917356,False
GF_02380,63,61,0.9682539682539683,True
GF_02381,69,67,0.9710144927536232,True
GF_02382,53,52,0.9811320754716981,True
GF_02383,61,59,0.9672131147540983,True
GF_02384,42,42,1.0,True
GF_02385,61,60,0.9836065573770492,True
GF_02386,59,58,0.9830508474576272,True
GF_02387,288,127,0.4409722222222222,False
GF_02388,52,11,0.21153846153846154,False
GF_02389,193,106,0.5492227979274611,False
GF_02390,269,41,0.1524163568773234,False
GF_02391,45,11,0.24444444444444444,False
GF_02392,68,63,0.9264705882352942,True
GF_02393,140,105,0.75,False
GF_02394,54,24,0.4444444444444444,False
GF_02395,186,116,0.6236559139784946,False
GF_02396,97,60,0.6185567010309279,False
GF_02397,136,101,0.7426470588235294,False
GF_02398,41,8,0.1951219512195122,False
GF_02399,41,40,0.975609756097561,True
GF_02400,45,44,0.9777777777777777,True
GF_02401,91,85,0.9340659340659341,True
GF_02402,78,76,0.9743589743589743,True
GF_02403,127,96,0.7559055118110236,False
GF_02404,45,44,0.9777777777777777,True
GF_02405,80,78,0.975,True
GF_02406,115,94,0.8173913043478261,False
GF_02407,72,70,0.9722222222222222,True
GF_02408,61,60,0.9836065573770492,True
GF_02409,71,69,0.971830985915493,True
GF_02410,52,51,0.9807692307692307,True
GF_02411,127,74,0.5826771653543307,False
GF_02412,186,99,0.532258064516129,False
GF_02413,74,70,0.9459459459459459,True
GF_02414,94,87,0.925531914893617,True
GF_02415,56,53,0.9464285714285714,True
GF_02416,66,62,0.9393939393939394,True
GF_02417,77,73,0.948051948051948,True
GF_02418,73,71,0.9726027397260274,True
GF_02419,45,44,0.9777777777777777,True
GF_02420,47,46,0.9787234042553191,True
GF_02421,41,40,0.975609756097561,True
GF_02422,54,53,0.9814814814814815,True
GF_02423,45,45,1.0,True
GF_02424,70,67,0.9571428571428572,True
GF_02425,75,71,0.9466666666666667,True
GF_02426,57,55,0.9649122807017544,True
GF_02427,67,65,0.9701492537313433,True
GF_02428,42,40,0.9523809523809523,True
GF_02429,67,64,0.9552238805970149,True
GF_02430,40,40,1.0,True
GF_02431,47,46,0.9787234042553191,True
GF_02432,73,71,0.9726027397260274,True
GF_02433,56,14,0.25,False
GF_02434,45,10,0.2222222222222222,False
GF_02435,47,15,0.3191489361702128,False
GF_02436,45,4,0.08888888888888889,True
GF_02437,57,14,0.24561403508771928,False
GF_02438,48,7,0.14583333333333334,False
GF_02439,70,15,0.21428571428571427,False
GF_02440,121,68,0.5619834710743802,False
GF_02441,47,13,0.2765957446808511,False
GF_02442,66,11,0.16666666666666666,False
GF_02443,58,17,0.29310344827586204,False
GF_02444,290,122,0.4206896551724138,False
GF_02445,55,14,0.2545454545454545,False
GF_02446,64,14,0.21875,False
GF_02447,77,21,0.2727272727272727,False
GF_02448,60,9,0.15,False
GF_02449,58,9,0.15517241379310345,False
GF_02450,51,0,0.0,True
GF_02451,109,0,0.0,True
GF_02452,82,0,0.0,True
GF_02453,40,0,0.0,True
GF_02454,41,0,0.0,True
GF_02455,65,0,0.0,True
GF_02456,85,0,0.0,True
GF_02457,90,0,0.0,True
GF_02458,447,131,0.2930648769574944,False
GF_02459,81,44,0.5432098765432098,False
GF_02460,43,19,0.4418604651162791,False
GF_02461,83,81,0.9759036144578314,True
GF_02462,79,77,0.9746835443037974,True
GF_02463,63,61,0.9682539682539683,True
GF_02464,106,80,0.7547169811320755,False
GF_02465,71,69,0.971830985915493,True
GF_02466,77,64,0.8311688311688312,False
GF_02467,47,46,0.9787234042553191,True
GF_02468,52,51,0.9807692307692307,True
GF_02469,57,56,0.9824561403508771,True
GF_02470,45,44,0.9777777777777777,True
GF_02471,59,58,0.9830508474576272,True
GF_02472,45,44,0.9777777777777777,True
GF_02473,64,60,0.9375,True
GF_02474,46,46,1.0,True
GF_02475,77,75,0.974025974025974,True
GF_02476,81,76,0.9382716049382716,True
GF_02477,46,45,0.9782608695652174,True
GF_02478,50,49,0.98,True
GF_02479,81,79,0.9753086419753086,True
GF_02480,42,42,1.0,True
GF_02481,56,55,0.9821428571428571,True
GF_02482,49,46,0.9387755102040817,True
GF_02483,49,49,1.0,True
GF_02484,40,39,0.975,True
GF_02485,88,77,0.875,False
GF_02486,59,58,0.9830508474576272,True
GF_02487,87,83,0.9540229885057471,True
GF_02488,85,81,0.9529411764705882,True
GF_02489,47,45,0.9574468085106383,True
GF_02490,40,40,1.0,True
GF_02491,40,38,0.95,True
GF_02492,52,51,0.9807692307692307,True
GF_02493,55,53,0.9636363636363636,True
GF_02494,85,76,0.8941176470588236,False
GF_02495,88,84,0.9545454545454546,True
GF_02496,78,74,0.9487179487179487,True
GF_02497,47,46,0.9787234042553191,True
GF_02498,41,40,0.975609756097561,True
GF_02499,59,56,0.9491525423728814,True
GF_02500,117,0,0.0,True
GF_02501,91,0,0.0,True
GF_02502,117,0,0.0,True
GF_02503,93,0,0.0,True
GF_02504,88,0,0.0,True
GF_02505,57,0,0.0,True
GF_02506,147,0,0.0,True
GF_02507,42,0,0.0,True
GF_02508,119,0,0.0,True
GF_02509,87,0,0.0,True
GF_02510,141,0,0.0,True
GF_02511,94,0,0.0,True
GF_02512,87,0,0.0,True
GF_02513,102,84,0.8235294117647058,False
GF_02514,72,24,0.3333333333333333,False
GF_02515,72,54,0.75,False
GF_02516,58,44,0.7586206896551724,False
GF_02517,65,49,0.7538461538461538,False
GF_02518,60,48,0.8,False
GF_02519,55,28,0.509090909090909,False
GF_02520,93,92,0.989247311827957,True
GF_02521,42,12,0.2857142857142857,False
GF_02522,141,98,0.6950354609929078,False
GF_02523,58,13,0.22413793103448276,False
GF_02524,63,3,0.047619047619047616,True
GF_02525,140,100,0.7142857142857143,False
GF_02526,64,0,0.0,True
GF_02527,90,0,0.0,True
GF_02528,58,0,0.0,True
GF_02529,82,0,0.0,True
GF_02530,84,7,0.08333333333333333,True
GF_02531,117,0,0.0,True
GF_02532,61,0,0.0,True
GF_02533,64,0,0.0,True
GF_02534,91,0,0.0,True
GF_02535,90,0,0.0,True
GF_02536,42,0,0.0,True
GF_02537,66,4,0.06060606060606061,True
GF_02538,147,0,0.0,True
GF_02539,47,0,0.0,True
GF_02540,80,0,0.0,True
GF_02541,142,0,0.0,True
GF_02542,147,0,0.0,True
GF_02543,74,0,0.0,True
GF_02544,42,0,0.0,True
GF_02545,51,0,0.0,True
GF_02546,244,15,0.06147540983606557,True
GF_02547,143,0,0.0,True
GF_02548,147,0,0.0,True
GF_02549,65,0,0.0,True
GF_02550,73,0,0.0,True
